Codigo;Cod Barras;Nome;Venda;
161367;5890126291445;RESINA MENINA 29114;0,00;
161343;5890126292695;RESINA MENINA 29269;0,00;
161350;5890126296761;RESINA MENINA 29676;0,00;
545778;7898100803682;RESINA MENINA 368 JN;16,90;
548671;7899050654324;RESINA MENINA C/ ROUPA 654324 ZEIM;22,90;
7702;7899206105779;RESINA MENINA LB0002;1,98;
545771;7898100803699;RESINA MENINA LUZ 369;24,90;
161282;5890126296778;RESINA MENINA SENTADA MD 29677;0,00;
161275;5890126296785;RESINA MENINA SENTADA MD 29678;0,00;
9737;7899206106554;RESINA MENINA SL1027;1,99;
9478;7899206103621;RESINA MENINA SL1059;1,99;
17381;7899206103645;RESINA MENINA SL1061;2,90;
9454;7899206103997;RESINA MENINA SL1096;1,98;
17190;7899206103669;RESINA MENINA SOMBRINHA SL1063;0,00;
7023;7899050546391;RESINA MENINA/ABELHA;0,00;
6989;7899055216923;RESINA MENINA/BALANCO RCI1692;1,98;
17695;7899206106219;RESINA MENINA/FLOR LB0048;2,39;
18548;7899206103652;RESINA MENINA/MOTO SL1062;0,00;
6910;7899076810452;RESINA MENINO JESUS DE PRAGA;0,00;
17930;7899206106868;RESINA MENINO SL1058;0,00;
17336;7899206106547;RESINA MENINOS SL1026;1,98;
17367;7899206106820;RESINA MENINOS SL1054;2,90;
17671;7899206103782;RESINA MULATA SENT/VASO SL1075;1,99;
161374;5890126285482;RESINA MULHER 28548;7,90;
161336;5890126280746;RESINA MULHER EPOCA GR 281074;0,00;
17183;7899206103676;RESINA MULHER EPOCA SL1064;1,98;
17886;7899206103683;RESINA MULHER EPOCA SL1065;1,99;
545342;7899594112670;RESINA NOIVO CORRENDO E126702;16,90;
490030;6844023108626;RESINA NOIVOS E2310862;19,90;
552144;7899594107461;RESINA NOIVOS TRADICIONAL K 12B7461-2 BR;16,90;
568573;7898100804122;RESINA PASSARINHO NF412/NF463 JN;0,00;
545785;7898100804665;RESINA PASSARO C/SOM NF 466 JN DIST;19,90;
421331;6844290014224;RESINA PERNA SAPO DJ290014222;12,90;
141918;4893888202729;RESINA PINTO GORDO;0,00;
7740;7899050567402;RESINA PIRATAS;1,99;
9584;7899055294921;RESINA PORCO CA37893;1,99;
80347;7899050567471;RESINA PORTA BIJU MANEQUI BYA13425;9,90;
191159;4894095504323;RESINA PORTA GARRAFA TG50432;24,90;
191180;4894095504347;RESINA PORTA GARRAFA TG50434;0,00;
5845;7899206100132;RESINA PORTA JOIA A51915;1,99;
6262;7899055271731;RESINA PORTA JOIA BOLA;1,99;
7382;7899055269745;RESINA PORTA JOIA FILHOTES;0,98;
7245;7899206100156;RESINA PORTA JOIA GOLFINHO;0,00;
21784;7899055216510;RESINA PORTA JOIA SIGNOS RC1651;0,00;
301701;6844421002502;RESINA PORTA PALITO DJ21002500;0,00;
17305;7899206106585;RESINA PRINCESA SL1030;1,99;
36320;888;RESINA R$2 90;0,00;
8259;7891331003227;RESINA RELIGIOSA LW0322;1,99;
564916;7890880251950;RESINA RELIGIOSA N SRA APARECIDA COLORIDO 20CM;74,90;
10559;7896532325215;RESINA RELIGIOSA NACIONAL;0,00;
564912;7890880251325;RESINA RELIGIOSA SAGCORACAO DE JESUS COLORIDO 20CM;49,90;
564911;7890880252063;RESINA RELIGIOSA SANTO ANTONIO COLORIDO 20CM;49,90;
564907;7890880251905;RESINA RELIGIOSA SAO FRANCISCO ASSIS COLORIDO 20CM;49,90;
564909;7890880252018;RESINA RELIGIOSA SAO JORGE COLORIDO 20CM;68,90;
30298;7899050515373;RESINA RELOGIO URSINHO BYA8257;0,00;
53600;1732006278273;RESINA SANTA TEREZINHA;0,00;
545355;7899594107041;RESINA SAPO 012B7041-4 BRAS CONTINENTAL;9,90;
7757;7899050567372;RESINA SAPO BYA13450;0,00;
160292;7899050557427;RESINA SAPO C/CHAPEU CA53740;0,00;
160490;7899050584287;RESINA SAPO C/INST MUSICAL BYA1411;0,00;
545390;6844290014163;RESINA SAPO DJ29001416-4 BRAS CONTINENTA;13,90;
553028;7898589318226;RESINA SAPO PERNA TECIDO RN1822 REAL;39,90;
10719;7893333332220;RESINA SORTIDA;1,99;
191142;4894095504309;RESINA SUPORTE P/GARRAFA TG50430;0,00;
29582;7891331003418;RESINA TENIS IMA LW0341;1,99;
111324;1234500044267;RESINA URSO CARRINHO;0,00;
5890;7891331003258;RESINA VACA DA FORTUNA LW0325;1,00;
6279;7891331003241;RESINA VACA LW0324;1,99;
80309;7899050546636;RESINA VELHOS SENTADOS CA38549;4,99;
160278;7899050546506;RESINA VELHOS SENTADOS GR CA39023;0,00;
42505;425056;RESINA VOVO;0,00;
551959;7898100806485;RESINA VOVO NF648 JN DISTRIBUIDORA;24,90;
568575;7898100807253;RESINA VOVO POLTRONA NF725 JN;19,90;
490108;8056100102603;RESINA VOVO SENTADO KBF1026;13,90;
490054;8056100085302;RESINA VOVO TRICOTANDO KBF853;13,90;
241922;7899050567082;RESINA VOVOS SENTADOS CA58523;2,50;
17343;7899206106363;RESINA VOVOS SL1008;0,00;
17350;7899206106592;RESINA VOVOS SL1031;1,99;
9140;7089515267361;RESINA YH26736C;0,00;
549300;7896650401334;RESISTENCIA;0,00;
547287;7898203210318;RESISTENCIA 127V FAMINHO;0,00;
549311;7896650401778;RESISTENCIA 220V;0,00;
552814;7896451800459;RESISTENCIA 5500W 127V 055J LORENZETTI;9,90;
552813;7896451800497;RESISTENCIA 5500W 220V 055A LORENZETTI;9,90;
2851;7898204540018;RESISTENCIA P/CHUVEIRO;1,99;
33640;7898204540506;RESISTENCIA P/DUCHA TIPOC 110;1,99;
553318;5533183;RESSARCIMENTO DO ICMS ST;0,00;
573460;7898539432491;RETA FINAL DRAG RACING 3PCS AKT3249 ARK;8,99;
572617;7898539432453;RETA FINAL GRAND PRIX 5 PCS AKT3245 ARK;9,90;
559450;7898081851009;RETALHO ADES P/ROUPA JUNINA;0,00;
561495;7899653764857;RETROESCAVADEIRA FRICCAO 3268 SAQ;0,00;
432;4329;REV PVC ID BCO BRILHO STD DS200 1,00X50M;0,00;
283;10002834;REV PVC ID BRANCO PLUS DP 100 1,37X50M;0,00;
433;4336;REV PVC ID TRANSP STD DS232 REM 1,22X50M;0,00;
290043;7898941189075;REVISTA ARTESANATO;2,95;
471435;7898084001449;REVISTA BACKYARDIGANS VIASUL;2,40;
290029;7898941189082;REVISTA BELEZA E SAUDE;2,25;
471381;7898084001494;REVISTA BEN 10 VIASUL;2,40;
471411;7898083995510;REVISTA BOB ESPONJA VIASUL;2,40;
450379;7898941189419;REVISTA CARROS E MOTOS VIASUL;2,25;
290036;7898941189099;REVISTA CASA E DECORACAO;2,25;
34388;9771516121008;REVISTA CERAMICA;0,00;
170703;9771984513008;REVISTA GEO;2,25;
608;6088;REVISTA HISTORIAS EM QUADRINHOS DISNEY;1,99;
9652;7892512145125;REVISTA INFANTIL;0,00;
290050;7898941189105;REVISTA INFORMATICA;2,25;
471428;7898083981513;REVISTA JOVENS TITAS VIASUL;2,40;
471404;7898083984835;REVISTA LIGA DA JUSTICA VIASUL;2,40;
471527;7898083993165;REVISTA LITTLEST PET SHOP VIASUL;2,40;
471442;7898083990010;REVISTA MARVEL VIASUL;2,40;
550153;7898084015873;REVISTA PEPPA P/ COLORIR C/TIC TAC CULTU;7,50;
36146;9788575565346;REVISTA PINTURA EM SEDA;2,25;
607;9771807836000;REVISTA PRINCESAS DISNEY;1,99;
4862;9788575564202;REVISTA RECEITAS;0,00;
511261;7898941189501;REVISTA SERIE ESPECIAL VIASUL;2,99;
290074;7898941189129;REVISTA TEEN;2,25;
2322;10023228;REVISTA TINKER BELL VIASUL;2,40;
471398;7898083982312;REVISTA TINKER BELL VIASUL;2,40;
34395;9771807045006;REVISTA VAGONITE;0,00;
290067;7898941189143;REVISTA VARIEDADES;2,95;
386;9771808032005;REVISTA VIDA NATURAL C/ 2CDS 032005;2,95;
141246;7898941189020;REVISTAS COLLECTION;2,25;
546404;7899594118917;REVISTEIRA AN189173 BRAS CONTINENTAL;69,00;
546405;7899594117613;REVISTEIRO AN176135 BRAS CONTINENTAL;69,00;
2778;27786;RIBON PARA CRACHA COLORIDO;0,00;
2770;27700;RIBON PARA IMPRESSORA DE CRACHA PRETO;0,01;
580454;7899676823067;RING LIGHT 30CM TRIPE 136CM SUPORTE CELULAR;199,90;
566984;7898300572531;RM RACING FELIPE GIAFFONE;0,00;
573535;7899110650990;ROBO BONECO CHANGE DINOS 650990 EUROQUADROS;49,90;
558304;4894457152827;ROBO COM LUZ A BATERIA 3 PCS;24,90;
558303;15583031;ROBO COM LUZ A BATERIA COM 3 PC;0,00;
558302;4894095176698;ROBO COM LUZ BA-17669 20 COML;14,90;
558301;4894457179145;ROBO COM LUZ BA-17914 20 COML;28,90;
558295;4894457180622;ROBO COM LUZ BA-18062 20 COML;9,90;
556162;7899739287416;ROBO DE PLASTICO 1617 JR TOYS;17,90;
556202;7899739287362;ROBO DE PLASTICO 3973 JR TOYS;7,90;
556164;7899739287409;ROBO DE PLASTICO 4075 JR TOYS;9,90;
556208;7899739287393;ROBO DE PLASTICO 4196 JR TOYS;4,90;
549947;7899658327071;ROBO ESPACIAL C SOM E LUZ NA CX ZEIN;37,90;
545013;7896640406967;ROBO GUERREIRO 06965 XALINGO;34,00;
545002;7896640406981;ROBO GUERREIRO 06987 XALINGO;34,00;
566879;7899800024049;ROBO PLAST 25X11X6CM SD11935 CIM;39,90;
567383;7899800023998;ROBO PLAST 25X12X5CM SD11934;39,90;
567384;7899800026593;ROBO PLAST 5 FORMAS 16X9X6CM SD11938;49,90;
563695;7899800012169;ROBO PLAST DESMONTAVEL 17X9X4CM;16,90;
549537;7899413114557;ROBO PLAST MOVIMENTO COM LZ SD2431 BEMBA;69,90;
567474;7899800013913;ROBO PLAST TRANSF CARRO SORT SD9917;14,90;
580820;5808205;ROCADEIRA ELETRICA 220V 600W C AUTOCUT 52 R;0,00;
580819;5808199;ROCADEIRA GASOLINA 298CC 19CV 280012500RPM;0,00;
564165;0000005641659;ROCADEIRA GASOLINA 352 CC 23CV REFFS 220;0,00;
572598;7898539432279;ROCKSTAR GIRL INTRUMENTOS 5 PCS AKT3227 ARK;39,90;
129;7343287011325;RODA P/ CADEIRAS 4PC KL1132 HANNA LYS;8,90;
544126;5441266;RODAPE 750MM;5,48;
292;2929;RODAPE 960MM;0,00;
305;3056;RODAPE 960MM;8,25;
370806;4197561486780;RODAPE 960MM;0,00;
127;7343287011301;RODAS P/ CADEIRAS 4PC KL1130 HANNA LYS;5,99;
578382;7896042077796;RODINHO B1 16CM 7779 PLASUTIL;6,90;
578381;7896042077741;RODINHO B1 16CM C SUPORTE 7774 PLASUTIL;5,99;
564804;7897807452131;RODINHO DE PIA NEW TRANSLUCIDO;6,90;
576926;7896042010878;RODINHO P/ PIA DECORADO 1087 PLASTUIL;5,90;
3260;7896042054346;RODINHO P/ PIA DECORADO REF 5434 PLASUTIL;6,90;
553646;7898484016784;RODINHO P/ PIA POA PB FK1678;4,90;
553647;7898484016753;RODINHO P/ PIA POA VB FK1675;4,98;
360760;7897323388679;RODINHO P/LIMPEZA 8867 BLACK BULL;2,90;
1822;7897654200510;RODINHO PARABRISA AHI51;7,90;
13390;7896042029771;RODINHO PIA 13CM 2977 PLASUTIL;4,99;
51651;7896042021867;RODINHO PLASUTIL REF 2186 PLASUTIL;6,90;
230544;7898243156522;RODIZIO P/CORTINA DISTRILAR;1,35;
547140;7896205243204;RODIZIO P/GELA E FOGAO C/4 SECALUX;22,90;
574984;7899850316620;RODO C/ BORRIFADOR 125ML CK2413 CLINK;12,90;
581757;7898513875078;RODO C/ BORRIFADOR 25CM TRC7507 TOP RIO;9,90;
574795;7899110639438;RODO C/ BORRIFADOR 639438 EUROQUADROS;9,90;
577543;7891055112403;RODO C/ CABO 30CM EVA 97102 CONDOR;16,90;
577544;7891055112502;RODO C/ CABO 40CM EVA 97103 CONDOR;19,90;
992;7898549349239;RODO C/ CABO ALUMINIO CLB0302 WINCY;18,90;
31981;7897323352526;RODO C/ ESPONJA PLAST;4,90;
330244;7896001012714;RODO C/CABO 1272 BETTANIN;16,90;
562195;7898589321417;RODO C/CABO INOX 57CM RN2141;0,00;
541717;7898939529494;RODO C/ESP BOL 8014009 LIMP ALEGRE;12,90;
541716;7898939529463;RODO C/ESP GIRASSOL 8014006 LIMP ALEGRE;12,90;
130301;7912103949786;RODO C/ESPONJA PR 94978 SATYAM;4,99;
241250;7898502509137;RODO C/ESPUMA KYA07;14,90;
440110;6903151553026;RODO C/SPRAY RT5302;7,90;
2636;6933254552558;RODO CABO ESTENCIVEL 55A;16,90;
580924;7908314200884;RODO COM CABO 95CM EXTENSIVEL WB564 SJ;24,90;
574944;7899687401759;RODO COM CABO INOX RNW573 REAL;16,90;
577187;7899984548935;RODO COM CABO INOX WB564 YAHA;0,00;
588313;7897386797524;RODO COMPACTO TRIUM AZUL GLACIAL FECHADO;8,99;
588361;7897386797500;RODO COMPACTO TRIUM BEGE RC500 OU;8,99;
588366;7897386701088;RODO COMPACTO TRIUM PRETO RC500 OU;8,99;
1058;7898568910786;RODO DE CHAO 8072406 GIRASOL LIMPEZA ALE;11,90;
569988;7899755633037;RODO DE LIMPEZA AJUSTAVEL CLB01003 WINCY;28,90;
571074;7899488102664;RODO DE MASSA EM METAL CM057 CHAZAK;19,90;
557054;7891115013459;RODO DE PIA 1345 PLASVALE;4,50;
548824;7896359014439;RODO DE PIA 14CM BRANCO SR590 SANREMO;6,90;
586907;7896359042371;RODO DE PIA 14CM PRETO SR590/20 SANREMO;6,90;
566860;7896359025299;RODO DE PIA 14CM VERMELHO SR590/3 SANREMO;6,90;
340809;7896359014446;RODO DE PIA 22CM BRANCO SR591 SANREMO;12,90;
566856;7896359025305;RODO DE PIA 22CM VERMELHO SR591/3 SANREMO;12,90;
544006;7896004897172;RODO DE PIA ADH717 6001;4,99;
552694;5526949;RODO DUPLO;0,00;
161770;7898927747121;RODO DUPLO SEM CABO 30CM;2,50;
170949;7912102085560;RODO EXTENSIVEL 208556;0,00;
350297;7899413101342;RODO EXTENSIVEL C/ESPONJA NS089148;0,00;
311953;6940350855858;RODO EXTENSIVEL G1351;0,00;
151450;6934567841346;RODO EXTENSIVEL PLAST SS4134;4,99;
559903;7897133703075;RODO INF 307 ALDAN;0,00;
572824;7898549379731;RODO LIMPA VIDRO 33CM CLB0311 WINCY;12,90;
548565;7898549349925;RODO LIMPA VIDRO CLB0305 ROCIE;14,90;
558613;5586134;RODO LIMPA VIDROS CLB0305;0,00;
561553;7898555808225;RODO MOP C/BORRIFADOR 36X13CM CK726 CLINK;89,90;
561554;7898555808041;RODO MOP CABO PLAST CK708;0,00;
585222;7898008422114;RODO MOP FLAT CO8422114 EUROQUADROS;89,90;
573916;7898555808058;RODO MOP RETRATIL FERRO 95CM CK709 CLINK;39,90;
545329;7896001191440;RODO MOP SEKITO C/REFIL 1442144R1 BETTAN;34,90;
565021;7897186074375;RODO MULTIUSO 25CM WESTERN;8,90;
555382;7896001012615;RODO NOVICA BALLENA M 1262;16,90;
555381;7896001012516;RODO NOVICA BALLENA P 1252;14,90;
555379;7896001001299;RODO NOVICA MAXIMA ADERENCIA 1292;19,90;
555380;7896001001305;RODO NOVICA MAXIMA ADERENCIA 1302;19,90;
554046;7899658318628;RODO P/ JANELA C/ESF ZEIN;19,90;
545271;6991291723669;RODO P/ JANELA FB4009;29,90;
554183;2014040344169;RODO P/ LIMPEZA PLAST DSL-14416 SATYAM;4,90;
550938;6948716502200;RODO P/ PIA SH-660220 SHOCK;3,99;
360869;7897323352564;RODO P/LIMPAR JANELAS 5256 BLACK B;9,90;
150804;288678009123;RODO P/LIMPAR VIDRO 912 BEMBA;4,99;
542110;5421107;RODO P/PARABRISA AHI051;5,90;
544477;7871325126651;RODO P/VIDRO C/BORRIFADDOR HL2665 KILOKURA;9,90;
563563;7896502856725;RODO PARA PIA 20 CM VERONA;12,90;
563513;7899842219908;RODO PARA VIDRO COM CABO DE FERRO;27,90;
381055;7898927747169;RODO PASSA CERA VASSOURAS GAUCHA;0,00;
586800;7899850340892;RODO PEGA PELO 106X255CM CK5159 CLINK;68,90;
520928;7899050548968;RODO PIA ALUMINIO AL1290 ART HOUSE;3,90;
541757;7935432126253;RODO PIA C/PORTA DETERG HL2665;9,90;
558459;5584598;RODO PJANELA CESFREGAO 93CM;0,00;
559316;7898920552036;RODO PLAST 30CM C/CABO BORBOLETA201;0,00;
559379;7898920552050;RODO PLAST 40CM C/CABO BORBOLETA 2;0,00;
569025;7899850303491;RODO PLAST C/CABO CK1256 CLINK;12,90;
559796;7898943596147;RODO PLAST PIA C/VENTOSA 311 PARA;0,00;
12904;7898002248291;RODO PUXA E SECA COA FACIL;4,99;
121507;8902100070100;RODO RETRATIL BEMBA NS007010;0,00;
585668;7898650652228;RODO SPRAY 3 EM 1 LIMPA VIDROS 1422 UTIL;39,90;
582737;7898008428901;RODO SPRAY 3 EM 1 LIMPA VIDROS CO8428901;34,90;
551101;7896001012813;RODO VAI E VEM 1282 BETTANIN;13,90;
567076;5670765;ROGU065 ESPONJA P BANHO TUBO;2,90;
576787;7899755696865;ROLETA C/ COPO SHOT 50ML ELJ06001 WINCY;14,90;
1572;15721;ROLETE DE APOIO C/9 ROLETES RM9 VIMA;0,00;
546199;7898265692091;ROLETE P/ PAPEL HIGIENICO C/ 2 PLASTIC;2,90;
12898;7896202400389;ROLETE PAPEL HIG;1,99;
574609;7891023004426;ROLHA DE ACAO PRT VM09 442 06308 TERMOLAR;0,00;
586811;7899850333320;ROLHA DE PRESSA INOX 45CM CK4410 CLINK;19,90;
558695;7898502532432;ROLHA PARA GARRAFAS INOX SX92;8,90;
546916;7891395022363;ROLO 1340 TIGRE;1,99;
568584;7898100808960;ROLO ADESIVO 15 FOLHAS TIRA PELOS NF896 JN;2,90;
577158;7899984546627;ROLO ADESIVO 18CM WB456 YAHA;0,00;
577160;7899984546634;ROLO ADESIVO 19,5CM WB457 YAHA;0,00;
568808;7891022859294;ROLO ADESIVO C/50 FOLHAS PRAKASA BOMBRIL;12,90;
555142;7896359022878;ROLO ADESIVO DE LIMPEZA SR670 SANREMO;79,90;
411165;7898484050757;ROLO ADESIVO FK1191;3,50;
548157;7896502858385;ROLO ADESIVO MINI FLS 2951301 BRINOX;8,90;
555146;7896359021635;ROLO ADESIVO PARA PELOS SR667 SANREMO;12,90;
568599;7899432845029;ROLO ADESIVO TIRA PELO C/20 ADESIVOS TB4502;4,90;
559568;7896818206146;ROLO CAB C/CAPA N1 X9 0614 MARILU;0,00;
490566;7896818206153;ROLO CAB C/CAPA N2 X8 0615 MARILU;0,00;
559566;7896818206160;ROLO CAB C/CAPA N3 X6 0616 MARILU;0,00;
559567;7896818206177;ROLO CAB C/CAPA N4 X4 0617 MARILU;0,00;
580163;7899767424654;ROLO DE MASSA 18CM 12952-0 INGA;36,90;
562805;7898545646868;ROLO DE MASSA DE PLASTICO COM REVESTIMENTO DE SILICONE C CAB;39,90;
580162;7899767425668;ROLO DE MASSA DUPLO 12951-0 INGA;29,90;
562826;7899206130030;ROLO DE MASSA INOX;39,90;
568722;6953631585801;ROLO DE MASSA INOX 35CM 8580 RIO TIJUCAS;14,90;
565293;7899767426139;ROLO DE MASSA INOX 38CM COLORS 11080 INGA;18,90;
581982;7908314202604;ROLO DE MASSA INOX 38CM WB664 SJ;19,90;
554189;7899110603880;ROLO DE MASSA INOX BRANCO HC9113880;12,00;
556911;7899658322069;ROLO DE MASSA INOX C/PEGADOR ZEIN;13,50;
566471;7899110635379;ROLO DE MASSA INOX VERMELHO;12,90;
578323;7908314200051;ROLO DE MASSA SILICONE E MADEIRA 30CM WB173;24,90;
571068;7899488102701;ROLO DE MASSAS MINI EM SILICONE CM063 CHAZA;14,90;
547356;7897613512180;ROLO DE PINTURA 1019 LA COMPEL;0,00;
573047;7899488102343;ROLO DE SILICONE 48CM COLORS CM017 CHAZAK;28,90;
576537;7899984548386;ROLO DE SILICONE 48CM COLORS WB509 YAHA;28,90;
577016;7899984545859;ROLO DE SILICONE CABO MADEIRA WB173 YAHA;0,00;
383;7897613512043;ROLO ESPUMA 15CM COMPEL;1,50;
44097;7897613512050;ROLO ESPUMA 23 CM;2,90;
560136;7899411520091;ROLO EVA 48X40CM EVAMAX SAQ;0,00;
574199;7899110646245;ROLO MASSA INOX COLORS 646245 EUROQUADROS;19,90;
558732;7898549376167;ROLO MASSA INOX COLORS CLA0326 WINCY;14,90;
451642;7899110603903;ROLO MASSA INOX UNICASA;12,90;
530460;7899110603897;ROLO MASSA INOX VERDE 603897;12,90;
559537;7896849406270;ROLO MASSA PLAST 91 ALVES;0,00;
562806;7898545646875;ROLO MASSA SILICONE E MADEIRA 6063 KEHOME;39,90;
584817;7908161719799;ROLO MASSAGEADOR 15CM BEA02004 WINCY;16,90;
554574;7898549379656;ROLO P/ BOLINHAS CLB0219;2,98;
260862;7897996700174;ROLO P/ MASSA DE MADEIRA 16 STOLF;18,90;
582852;7897996715925;ROLO P/ MASSA DE MADEIRA 43X5,8CM 16C STOLF;19,90;
21074;7897996705285;ROLO P/MASSA MAD STOLF 318;0,00;
578979;7899850316576;ROLO PANO MULTIUSO 25U 20X30CM CK2408 CLINK;12,90;
579996;7899850316583;ROLO PANO MULTIUSO VISCOSE E POLIESTER 50X5;39,90;
25447;7898904837234;ROLO PAPEL ALUMINIO REDS 30CMX4M;0,00;
131162;2009120001520;ROLO PAPEL CONTACT 500002;0,00;
578321;7908314200037;ROLO PARA MASSA DE SILICONE 22CM WB171;14,90;
576992;7899984545835;ROLO PARA MASSA DE SILICONE 22CM WB171 YAHA;0,00;
578322;7908314200044;ROLO PARA MASSA DE SILICONE 48CM WB172 SJ;29,90;
577015;7899984545842;ROLO PARA MASSA DE SILICONE 48CM WB172 YAHA;0,00;
550623;7898545640194;ROLO PARA MASSA INOX IR3241KH KEHOME;39,90;
3208;7899471618677;ROLO PASTEL COOK STARTOOLS BR0607;12,90;
559424;7891595000192;ROLO PINTURA ESPUMA 15CM 440 ROMA;0,00;
559425;7891595000130;ROLO PINTURA POLIESTER 15CM ROMA;0,00;
554520;7895271007628;ROLO TINTEIRO RIBBON P ETIQUETADORA METI;3,90;
549602;7885180167087;ROLO TIRA PELO 16708 FWB;2,99;
576456;7908148557789;ROLO TIRA PELO 3X10 FOLHAS 95778 FWB;8,90;
581647;7908168214792;ROLO TIRA PELO ADESIVO 1479 AMIGOLD;9,90;
578597;7908314200679;ROLO TIRA PELO ADESIVO 18CM WB456 SJ;5,90;
578988;7908314200686;ROLO TIRA PELO ADESIVO 19,5CM WB457 SJ;12,90;
584263;7908076201082;ROLO TIRA PELO ADESIVO RT7363 RIO TIJUCAS;9,90;
553800;7899413163548;ROLO TIRA PELO C/ LAMINAS NS151600 CIM;6,90;
586250;7896359028047;ROLO TIRA PELO C/ REFIL 3PCS SR909 SANREMO;26,90;
564676;7899413163531;ROLO TIRA PELO C10 LAMINAS CAB;3,90;
564675;7899413163555;ROLO TIRA PELO C50 LAMINAS CAB;8,99;
548949;2224761688668;ROLO TIRA PELO HU88001 INTERPONTE;2,99;
573611;7899850311878;ROLO TIRA PELO LAVAVEL 10X17CM CK2016 CLINK;12,90;
588034;7899850330817;ROLO TIRA PELO LAVAVEL 10X17CM CK4159;16,90;
586089;7899768079662;ROLO TIRA PELO LAVAVEL 11X18CM 7966 LYOR;19,90;
574891;7899800036233;ROLO TIRA PELO LAVAVEL 18X3CM NS249488 CIM;8,90;
583974;7908148571884;ROLO TIRA PELO LAVAVEL 18X6CM 97188 FWB;16,90;
3350;7899850344807;ROLO TIRA PELO LAVAVEL DE BOLSA CK5549;9,90;
573914;7898555807129;ROLO TIRA PELO ROUPA ADESIVO C/20 CK622;8,99;
549269;7893307842038;ROLO TIRA PELOS DE ROUPAS 10 FGSCHIMITZ;3,90;
310383;7899413104176;ROLO TIRA PELOS NS076252;2,90;
310901;7898494706460;ROLO TIRA PELOS RMI0646 RIOMASTER;2,50;
28493;6934567843388;ROLO TIRA PELOS SS4338;2,90;
572864;7896965214728;ROMA PETROLEUM BAU 1472 ROMA;48,90;
557066;7899123135118;ROSA 03511 H8;17,90;
280457;2009120000202;ROSA ARTIFICIAL SI200017;2,00;
555109;7899123130533;ROSA BOTAO X1 03053 H8;7,90;
555070;7899123175176;ROSA C//RENDA X24 07517 H8;26,90;
550533;7899123125010;ROSA DIAMANTE X12 E/P2501 H8;17,90;
565717;6982571847151;ROSA UNITARIA REF 4715 SORTIDA;5,90;
141109;7893979383402;ROSA VM 71CM 00613004 FLOR ART;5,99;
567122;7899123174018;ROSA X 9 M 40CM 2;9,90;
555079;7899123165436;ROSA X10 06543 H8;16,90;
555100;7899123135057;ROSA X18 03505 H8;38,90;
555076;7899123165511;ROSA X18 06551 H8;34,90;
551467;7899123171338;ROSA X5 07133 H8;1,99;
44158;7893979494757;ROSA X5 29CM;0,00;
557064;7899123130632;ROSEIRA DIAMANTE 03063 H8;39,90;
557065;7899123130779;ROSEIRA DIAMANTE AVELUDADA 03077 H8;26,90;
565407;7893979484727;ROSEIRA ROSA 125M;209,90;
555108;7899123130588;ROSEIRA X24 03058 H8;19,95;
555107;7899123130595;ROSEIRA X5 03059 H8;24,90;
550540;7899123137051;ROSEIRA X7 67CM 03705 H8;22,90;
390941;7898915576184;ROSQUINHA CHOC 300G CANARIO;0,00;
390958;7898915576191;ROSQUINHA COCO 300G CANARIO;0,00;
390965;7898915577105;ROSQUINHA LEITE 300G CANARIO;0,00;
573177;5731770;ROUP 12 PP SA 1980X923X400MM DESPESA;0,00;
573178;5731787;ROUP 20 PP SA 1950X1255X400MM DESPESA;0,00;
130875;6912345670937;ROUPA BONECA;4,90;
558495;7899800012770;ROUPA BONECA CARTELA SD9348;9,90;
110198;7899050526287;ROUPA BONECA DL4031;0,00;
558995;5589951;ROUPA BONECA TY227144 SAQ;0,00;
1799;7896917304835;ROUPA CACHORRO 1;9,90;
555635;7896917305221;ROUPA CACHORRO 10 4318;24,90;
1800;7896917304798;ROUPA CACHORRO 2;9,90;
1801;7896917304804;ROUPA CACHORRO 3;9,90;
1796;7896917304828;ROUPA CACHORRO 4;9,90;
1798;7896917304811;ROUPA CACHORRO 5;14,90;
1797;7896917309151;ROUPA CACHORRO 6;14,90;
549796;5497966;ROUPA CACHORRO 7;13,90;
555632;7896917440649;ROUPA CACHORRO 7 4220;19,90;
555633;7896917440656;ROUPA CACHORRO 8 4221;19,90;
555634;7896917440663;ROUPA CACHORRO 9 4222;19,90;
559446;;ROUPA CACHORRO TECIDO SORT G GG;0,00;
559294;;ROUPA CACHORRO TECIDO SORT PP P M;0,00;
558493;7899800012763;ROUPA P/ BONECA C/SAPATO SD9347;4,90;
10047;7891739817839;ROUPA P/ CACHORRO GG;7,99;
161176;7891789473986;ROUPA P/ CACHORRO GR;5,99;
161169;7879871871438;ROUPA P/ CACHORRO MD;7,99;
541637;7145121987175;ROUPA P/CACHORRO GG LARGA;12,90;
541639;7897419498749;ROUPA P/CACHORRO XG;7,99;
541638;7198456456168;ROUPA P/CACHORRO XG LARGA;14,90;
570273;7899432857107;ROUPA PAPAI NOEL CETIM RMI5710 RIO MASTER;59,90;
555260;7896359012923;ROUPEIRO C/ PEDAL 44L 266 SANREMO;59,90;
555261;7896359012930;ROUPEIRO C/ PEDAL 44L 266/1 SANREMO;59,90;
552860;5528608;ROUPEIRO DORIPEL 3PT 2GV BAGEAP;0,00;
370943;3709436;ROUPEIRO METAL IMOBILIZADO;682,10;
564690;5646906;ROUPEIRO PARA USO IMOBILIZADO;499,00;
22088;7898046700182;ROYAL AQUARIO GRANDE 402;7,99;
22408;7898046700397;ROYAL BARRICA 433;7,99;
